Location,Score,Author,Title,Year
1.4.6,17.007,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.4.7,2.008,"Ainslie, Donald C.",Hume on Personal Identity,2008
2.2.6,1.002,"Ainslie, Donald C.",Hume on Personal Identity,2008
2.3.9,0.992,"Ainslie, Donald C.",Hume on Personal Identity,2008
App.,14.996,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.1.1,1.0,"Purviance, Susan M.",The Moral Self and the Indirect Passions,1997
1.2.4,0.999,"Purviance, Susan M.",The Moral Self and the Indirect Passions,1997
1.3.14,0.624,"Purviance, Susan M.",The Moral Self and the Indirect Passions,1997
1.4.5,0.111,"Purviance, Susan M.",The Moral Self and the Indirect Passions,1997
1.4.6,0.888,"Purviance, Susan M.",The Moral Self and the Indirect Passions,1997
2.1.1,1.749,"Purviance, Susan M.",The Moral Self and the Indirect Passions,1997
2.1.2,3.25,"Purviance, Susan M.",The Moral Self and the Indirect Passions,1997
2.1.3,2.249,"Purviance, Susan M.",The Moral Self and the Indirect Passions,1997
2.1.4,0.75,"Purviance, Susan M.",The Moral Self and the Indirect Passions,1997
2.1.5,2.001,"Purviance, Susan M.",The Moral Self and the Indirect Passions,1997
2.1.9,0.999,"Purviance, Susan M.",The Moral Self and the Indirect Passions,1997
2.3.2,1.0,"Purviance, Susan M.",The Moral Self and the Indirect Passions,1997
App.,4.374,"Purviance, Susan M.",The Moral Self and the Indirect Passions,1997
1.1.1,0.999,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.1.3,1.0,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.1.4,1.0,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.1.5,1.002,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.1.7,3.998,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.2.5,1.0,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.3.1,2.0,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.3.2,0.8,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.3.3,0.2,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.3.8,2.0,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.3.11,5.0,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.3.12,0.999,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.3.13,0.5,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.3.14,1.5,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.4.5,3.999,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.4.7,1.0,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
App.,5.0,"Coventry, Angela","Review: P. J. E. Kail, \emphProjection and Realism in Hume's Philosophy",2008
1.1.1,1.836,"Roth, Abe",The Evident Connexion: Hume on Personal Identity by Galen Strawson,2013
1.1.2,0.167,"Roth, Abe",The Evident Connexion: Hume on Personal Identity by Galen Strawson,2013
1.1.3,1.0,"Roth, Abe",The Evident Connexion: Hume on Personal Identity by Galen Strawson,2013
1.2.2,0.125,"Roth, Abe",The Evident Connexion: Hume on Personal Identity by Galen Strawson,2013
1.2.3,0.375,"Roth, Abe",The Evident Connexion: Hume on Personal Identity by Galen Strawson,2013
1.2.4,2.5,"Roth, Abe",The Evident Connexion: Hume on Personal Identity by Galen Strawson,2013
1.2.5,0.667,"Roth, Abe",The Evident Connexion: Hume on Personal Identity by Galen Strawson,2013
1.3.8,1.333,"Roth, Abe",The Evident Connexion: Hume on Personal Identity by Galen Strawson,2013
1.3.10,0.999,"Roth, Abe",The Evident Connexion: Hume on Personal Identity by Galen Strawson,2013
1.3.12,1.0,"Roth, Abe",The Evident Connexion: Hume on Personal Identity by Galen Strawson,2013
1.4.6,1.0,"Roth, Abe",The Evident Connexion: Hume on Personal Identity by Galen Strawson,2013
1.1.3,1.0,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
1.1.4,1.001,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
1.3.14,0.5,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
1.4.2,5.923,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
1.4.3,4.003,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
1.4.5,0.333,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
1.4.6,11.69,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
2.1.2,0.999,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
App.,9.5,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
1.1.1,3.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.1.2,1.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.1.3,0.5,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.1.4,4.166,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.1.5,2.335,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.1.6,1.999,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.2.1,2.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.2.2,2.988,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.2.3,9.027,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.2.4,2.999,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.2.6,1.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.3.1,1.168,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.3.2,2.006,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.3.3,2.988,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.3.6,2.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.3.7,1.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.3.10,0.252,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.3.11,0.273,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.3.12,0.546,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.3.13,1.482,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.3.14,5.376,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.3.15,0.273,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.3.16,0.189,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.4.1,5.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.4.2,14.957,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.4.3,2.001,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.4.4,2.984,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.4.5,5.016,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.4.6,23.016,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.4.7,10.008,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.1.1,1.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.1.2,6.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.1.3,1.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.1.4,3.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.1.5,6.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.1.7,2.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.1.8,1.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.1.9,1.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.1.10,1.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.1.11,4.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.1.12,1.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.2.1,5.08,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.2.2,4.97,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.2.3,3.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.2.5,2.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.2.8,1.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.2.10,4.2,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.2.11,0.72,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.2.12,0.96,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.3.1,2.376,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.3.2,2.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
2.3.10,1.584,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
3.2.1,2.166,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
3.2.2,7.048,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
3.2.3,2.016,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
3.2.10,2.394,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
3.2.11,0.57,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
3.2.12,1.026,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
3.3.1,4.96,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
3.3.2,2.016,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
3.3.3,2.997,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
3.3.5,1.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
3.3.6,1.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
App.,0.5,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.1.4,0.666,"Butchvarov, Panayot",The Self and Perceptions; a Study in Humean Philosophy,1959
1.1.5,0.333,"Butchvarov, Panayot",The Self and Perceptions; a Study in Humean Philosophy,1959
1.2.6,2.0,"Butchvarov, Panayot",The Self and Perceptions; a Study in Humean Philosophy,1959
1.4.2,3.996,"Butchvarov, Panayot",The Self and Perceptions; a Study in Humean Philosophy,1959
1.4.5,2.499,"Butchvarov, Panayot",The Self and Perceptions; a Study in Humean Philosophy,1959
1.4.6,8.494,"Butchvarov, Panayot",The Self and Perceptions; a Study in Humean Philosophy,1959
2.1.1,0.75,"Butchvarov, Panayot",The Self and Perceptions; a Study in Humean Philosophy,1959
2.1.2,2.25,"Butchvarov, Panayot",The Self and Perceptions; a Study in Humean Philosophy,1959
App.,1.0,"Butchvarov, Panayot",The Self and Perceptions; a Study in Humean Philosophy,1959
1.1.6,0.25,"Bricke, John","Penelhum, Terence. Themes in Hume: The Self, the Will, Religion",2002
1.1.7,2.75,"Bricke, John","Penelhum, Terence. Themes in Hume: The Self, the Will, Religion",2002
1.3.8,0.999,"Bricke, John","Penelhum, Terence. Themes in Hume: The Self, the Will, Religion",2002
1.3.10,2.998,"Bricke, John","Penelhum, Terence. Themes in Hume: The Self, the Will, Religion",2002
1.3.12,2.0,"Bricke, John","Penelhum, Terence. Themes in Hume: The Self, the Will, Religion",2002
1.3.13,3.0,"Bricke, John","Penelhum, Terence. Themes in Hume: The Self, the Will, Religion",2002
1.4.2,2.997,"Bricke, John","Penelhum, Terence. Themes in Hume: The Self, the Will, Religion",2002
1.4.3,1.0,"Bricke, John","Penelhum, Terence. Themes in Hume: The Self, the Will, Religion",2002
1.4.5,1.0,"Bricke, John","Penelhum, Terence. Themes in Hume: The Self, the Will, Religion",2002
1.4.6,1.008,"Bricke, John","Penelhum, Terence. Themes in Hume: The Self, the Will, Religion",2002
